Date Info,Country Info,Name,Review Title,Content,Rating,Link,Product Title
" November 13, 2023",Reviewed in the United States ,C. Staffeldt-Kroll,5.0 out of 5 stars,"Extremely happy with this appliance. We use it for camping. A little confusing to figure how to operate it, but once you do it’s great!! We have made many different foods in it and it cooks exactly as it should. Food tastes good, no grease, no burning of food. I have recommended it to friends and would highly recommend it to strangers!!! Good price for good appliance!!",5.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" September 21, 2023",Reviewed in the United States ,Johnnie,5.0 out of 5 stars,"I live in an apartment where everything is electric, other than the gas heater. I have vowed to not use the oven that's in the apartment after researching and seeing an average cost of around $11.00 an hour. Between my NewWave and my Cosori oven my electric bill has yet to hit the $40.00 mark. I love this oven. I started making my own bread and it comes out great . I love watching my bread dough peak over the top of the loaf pan using the Ferment feature. Making sure to shake away crumbs before air frying loose items, like French fries helps to keep the inside spotless. Aluminum foil is definitely for those items that cant be placed in a covered cooking vessel. I make a lot of ""from scratch"" pizzas in it and again, could not be happier with how they come out. I've also used the dehydrator function to my delight. If you love to cook,or are looking to make things yourself, instead of buying them this is great oven to do just that. Another thing I like is that the oven does not blair out loud annoying beeps when the cooking time completes. It makes a few beeps to let you know the cooking time has completed, and not make it sound like a 3 alarm fire.. This is a no Brainer buy that you are going to love!",5.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" November 16, 2023",Reviewed in the United States ,nzfisher,4.0 out of 5 stars,Well thought out. Controls a little awkward. Unit is large. Will not fit under cabinets.,4.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" November 20, 2023",Reviewed in the United States ,Canes305,4.0 out of 5 stars,Great product,4.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" November 17, 2023",Reviewed in the United States ,Mandy,5.0 out of 5 stars,"Use it every single day, it's perfect....will buy another when I need to.",5.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" September 14, 2023",Reviewed in the United States ,Mountain Man,4.0 out of 5 stars,"I like this combination air fryer/toaster oven. I moved into an ADU and needed an oven for small cooking. This one had a good rating and a moderate price. It's great. Hard boiled eggs, bacon, reward, pizza, it does everything but was dishes.. I just can't hear the alert. I thought it was my antique ears. So I asked my son. His response: That's the quietest alert I've ever heard."". Sadly the alert cost a star. But I still love it. And I recommend it.",4.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" November 20, 2023",Reviewed in the United States ,Cynthia Eze,5.0 out of 5 stars,Just get it 🥹😊,5.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" October 25, 2023",Reviewed in the United States ,Stephen,4.0 out of 5 stars,"Perfect for family of 2-3, any bigger wouldn’t recommend. It’s an amazing machine, pain in the butt to clean.",4.0 out of 5 stars,/COSORI-Convection-Countertop-Accessories-CS100-AO/dp/B08K8T3W2V/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Toaster Oven Air Fryer Combo, 12-in-1, 26QT Convection Oven Countertop, Christmas Gifts,with Toast, Bake, and Broil, Smart, 6 Slice Toast, 12'' Pizza, 75 Recipes&Accessories, Black"
" November 5, 2023",Reviewed in the United States ,WaydeG,5.0 out of 5 stars,"I see most of the small kitchen appliances like the InstaPot, expensive programmable rice cookers and specialty ovens as gadgets that do perform well but often not well enough to make it off the shelf enough to justify the expense. Like my sous vide, it works very well but not quite as convenient as I'd hoped. I thought the air fryer was just that, a fad or craze. My initial InstaPot airfryer left a lingering plastic odor and got sent back. The Cosori was recommended and on sale so I took a chance. I've had (and frequently used) it for the last 6 months and I stand corrected.. We in fact, use it 2-3 times per week. Chicken wings, thighs, reheating pizza, shepherd's pie, biscuits, fish, fries, turovers, tots, french bread pizza, homemade donuts, bacon and the list goes on. Especially good for snacks (grandkids) you would normally do in an oven like taquitos, pizza rolls, mozzarella sticks, chicken tenders only much faster. Add a silicone baking dish and you expand the possibilities even more. The Cosori heats up quickly, is easy to clean and the two-piece basket is big enough to cook for 2-3 adults. I can have a meal on the table in under 20 minutes and they are delicious. I rarely give 5 stars across the board for any product but after 6 months, I've used the Cosori Air Fryer to do everything I needed it to do. I would highly recommend this product.",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" October 22, 2023",Reviewed in the United States ,G-Man,5.0 out of 5 stars,"I like the unit as it does what air fryers do. The digital control panel works and I find myself using the presets to save time punching things in. They're not limited to what they are labled for, just a temp and time sequence that works for multiple items. I had a problem with the basket holder that the company resolved very quickly. You will probably need to order a replacement basket after a few years as the finish does wear off. Not a bad idea to keep the surface fresh as a wear and tear item. We use ours every day and are pretty rough on it so your results may vary... The shape and size of the basket is generous and square is way better than round... Overall the unit just has a very premium feel to it and I highly recommend it.",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" November 24, 2023",Reviewed in the United States ,Evaros,5.0 out of 5 stars,"Me enamoré de mi freidora, ya que se puede hacer casi todo con muy poco aceite y uso aceite de olivo, algunas cosas al principio me sabían un poquito diferente, ya que estaba acostumbrado a freír todo y sumerguirlo en aceite vegetal, pero después de unos días te acostumbras. Y no ensució sartenes ni salpicó la estufa.",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" November 12, 2023",Reviewed in the United States ,Evaros,5.0 out of 5 stars,"This is the brand, used by chefs, that I have watched on YouTube. Cathy Yoder of Empowered Chefs is awesome! She helps you use this Air Fryer easily, making foods that you and your family will enjoy. After watching her, I purchased this model. I love it! Easy to use and clean. Her cookbook uses this COSORI Pro II Air Fryer 5.8 QT for her recipes.",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" October 13, 2023",Reviewed in the United States ,uknsue,4.0 out of 5 stars,"This air fryer works well for veges - zucchini sweet potatoes, etc. Also great for chicken fillets, fish fillets and thinner cuts of pork. Not thrilled with it for toast - and don't try an open face cheese topped sandwich as the cheese will be blown around inside the basket. The fan is powerful which is why it works well for some items, but once the cheese melts, it flies all over. It's a nice addition but does not replace a toaster oven or broiler. One down side is that you cannot see inside to view what is cooking. You have to turn it off and open it to check ""doneness."" It is also quite noisy.",4.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" October 31, 2023",Reviewed in the United States ,nancy stilwell,5.0 out of 5 stars,"We love this air fryer. We are a family of 6 and we use this daily for chicken nuggets, French fries, leftovers (makes them NOT taste “leftover’ish”), roasting veggies, basically anything that would usually go into a microwave. After almost a year, the basket handle broke. I went to the company website and they promptly sent us a new basket- I’m so pleased with the product and with their service!!",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" October 26, 2023",Reviewed in the United States ,Jmomof4,5.0 out of 5 stars,My son bought this brand Air fryer 2 yrs ago as a gift and it worked amazing but when I moved I left it for him. And I loved it soo much I ordered my very own. This is a newer version that can be connected to my phone (which I never use) and the top plate is cool and not warm like he old one. I would recommend it to anyone.,5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" November 4, 2023",Reviewed in the United States ,ny,5.0 out of 5 stars,I can’t say enough how great this air fryer is. I love the shape and so easy to use even for a 70 year old. Easy clean too. I’ve tried 2 other air fryers. This is the one for me.,5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" September 19, 2023",Reviewed in the United States ,Joyce,5.0 out of 5 stars,"I initially bough a used one from Amazon as it was a little cheaper (Like New condition). Well apparently someone returned it because there's was not working correctly. It worked, but would randomly change settings. I was concerned when I reached out to Cosori because I had bought a used one. To my surprise this wasn't even a subject of concern. I had to send them a video of what was happening and they then promptly sent me out a new one. They also never made me send the other one back which made my life easier.. Anyways, we have been using it regularly for the past 9 months, no issues. It works as expected and performance is accurate to what was stated in the specifications. Our family is very happy with the purchase.",5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
" November 23, 2023",Reviewed in the United States ,Jaren H,5.0 out of 5 stars,I used it for bread bake,5.0 out of 5 stars,/COSORI-Smart-Large-Fryer-Oven/dp/B08L39951F/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Oven Combo 7 Qt, Countertop Convection (100℉ to 450℉) with Roast, Toast, Bake, Dehydrate, Warm, 7 Accessories and 100 Recipes, Max XL Large for Family Size, Stainless Steel, 1800W"
,,Eddie Perez,,,,,
" October 24, 2023",Reviewed in the United States ,Rachael Seymour,4.0 out of 5 stars,"So far we have used the Broil, air fry, and keep warm. Do not know if i will use the other functions as we have other things in the kitchen that do the same function but on a larger scale. Will say im interested on the ferment option and being able to cook a pizza. But we do not eat enough pizza that we have used it yet.. The Good:. The amount of things you will be able to fit while air frying is amazing. We had other air fryers in the past and this one cooks almost everything we need at one time. Very easy to clean the interior and exterior of the unit as it does not have to many parts to take apart to clean. I love the keep warm part it keeps things warm if cooking does not go to plan.. The not so good:. The fry basket is a little hard to clean due to the grate pattern. The racks/ Fry basket do not stay in the oven so you are able to take items out of them with out fully taking them out. I ended up putting foil on top of the oven going to have to find something else to keep the top clean from putting the racks there. Unit is taller then most other air fryers we have used.. Over all with the good and not so good we are enjoying it and have been able to get rid of the toaster oven and air fryer. Now we have more counter space . We are very happy with the purchase",4.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" November 11, 2023",Reviewed in the United States ,White Mountain customer,4.0 out of 5 stars,"First of all this is a very good oven. It is easy to use and bakes amazingly evenly. It preheats quickly but then its flaw appears. Once you set it and it reaches the desired temperature you must hit the start button, if not it shuts off. This is very annoying to me even though the directions clearly state you must follow this process. If you are a distracted cook, this may not be the oven for you since the very subtle beep it gives when it reaches the desired temp is reached is barely noticeable in a noisy kitchen or if you are a little hard of hearing.. The other short coming is when the directions also tell you to use a certain type of scrubber on their pan, do it. I thought I used the proper cleaning scrubber, but I wore off their thinly applied non-stick coating in a flash.. I was very surprised when baking muffins in it the first time. I have always had to turn my muffin pans around to get evenly toasted muffins. This oven baked so evenly I never had to adjust the pan and the muffins were perfectly toasted no matter where they were in the pan.",4.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" November 18, 2023",Reviewed in the United States ,F,5.0 out of 5 stars,"After comparing multiple options I chose this one because of the enclosed heating elements and I am not disappointed. This air fryer is super easy to keep clean, no sharp edges, no crevices to trap grease and crumbs, just wipe it out with a sponge or paper towel and it still looks like new after a month of use.. The cook functions work well, air fryes chicken and French fries perfectly, easy reheating. Like most combo ovens using it to toast bread takes a lot longer than a dedicated toaster but it gets the job done. Broiling Bagels for 5 minutes gets them perfectly toasted on top and still warm and soft on the bottom. I was skeptical of the grilling function but it works well in a pinch.. For the size of the foot print it has a huge amount of interior space which is another plus. The large glass door is also great. Would definitely recommend to a friend.",5.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" October 20, 2023",Reviewed in the United States ,Michelle,5.0 out of 5 stars,"We've been using this air fryer/toaster oven for about three weeks now. It is easy to clean. It looks very nice. Sturdy and no operational issues. One thing to note - if you want to turn off the display lights, you hold down the time/shade button for three seconds. There is an error in the instruction booklet about this and I had to call customer service (who called me back the next day with a correct answer) and do some research on amazon through the customer questions to figure out. Also - when you are heating the oven for air frying or baking, there is a three-beep chime that lets you know the oven reached its temperature. The chime is very quiet - if you're more than 15 feet away from the oven or there is other noise going on, you're not going to hear it.. We've used this oven every day since we bought it. So far we have used it for toasting, baking, reheating, and airfrying. I didn't want an oven with a rotisserie and room enough for an entire pizza - that was just over the top. This one works really well for our purposes.. The oven is rather tall - of course even though you read the dimensions, it sometimes just is bigger than you pictured. There is only about 3 inches clearance between the top of the oven and bottom of the upper cabinets. A little more snug than I would have liked but it's okay.. It cleans up very easily. Comes with a baking tray, toasting rack, and airfryer basket. Everything still looks brand new and has all been used multiple times a day every day for the past 3-4 weeks.. I did a lot of research online and surveyed about 5 close friends that owned air fryers. Very pleased with the quality and the price of this oven. Worth the effort to do the research so you get what you expect!",5.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" November 6, 2023",Reviewed in the United States ,Terry,4.0 out of 5 stars,"Needed to replace a toaster and was intrigued with an appliance that could do the job of several. One challenge was to find one big enough to roast a chicken or bake a casserole yet small enough to fit under the cabinets. This Cosori definitely fills all those check boxes and more. So far have used toast, bake, rotisserie, and air fryer. Have noticed that times and/or temps may have to be adjusted for certain things but it’s not a big issue. The only “negative “ is the length of time it takes to toast, but it does seem to toast evenly. Looking forward to trying the dehydrate feature.. Cleaning is a bit of a challenge, but found it helps to use aluminum foil on the bottom tray and wiping down the glass door after using air fryer or rotisserie (obviously after it cools down 😉).. As for the durability-looking forward to having this for many years.",4.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" October 11, 2023",Reviewed in the United States ,ccbgrb,4.0 out of 5 stars,"Received the new 13 in 1 26 quart toaster air fry oven this week. It doesn't take long to preheat the oven functions although it does take longer to preheat the toaster function. I tried making zucchini chips with the air fryer and burned them. I tried 3 attempts at different temps and times. I need to keep trying on the air fryer. I wish Cosori had a detailed cookbook with recipes using all the different functions. I can't find anything on YouTube or the internet with recipes for this particular model. I am not experienced in air fryer, dehydration or sous vide cooking. The recipe book that comes with the 26 quart Cosori is not very helpful. I haven't tried the meat thermometer yet so will add info on that later. This toaster air fryer is so very easy to clean because of the ceramic heating unit on the bottom and top of the oven. I wait until the next day after it has cooled and take a damp cloth to clean the inside. So much easier than most all toaster ovens that have a heating rod.",4.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" November 5, 2023",Reviewed in the United States ,Lisa I.,5.0 out of 5 stars,"I love to cook and have always been a solidly competent cook, so I was surprised that this little oven could expand my kitchen skills as much as it has! I have made some of the BEST dinners in this little oven - air fried pork chops (PERFECT!), baked salmon (chefs kiss; so good!), chicken, potatoes, etc. Things that I thought I’ve always made well are now easier & often BETTER in this oven. And it doesn’t heat up my whole kitchen & is super easy to clean up. Oh, and I had a similar Breville oven that this one replaced - and I’m a little salty about that….this oven is about half the price that I paid for the other one and MUCH better!. I know other reviewers don’t like the quiet beeps that it makes - I LOVE that it’s quieter. I also downloaded the app & like that I can manage it with the app. It would have been nice for them to have better labeled how to power it off (press & hold the time button), but I just marked mine with red sharpie so people know that’s also the power-off button.. All in all, a great oven at a great price that is reliably multifunctional!",5.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" November 14, 2023",Reviewed in the United States ,Sequita Morris,5.0 out of 5 stars,"My wife absolutely loves her Cosori air fryer! This replaced a smaller one. She uses it almost daily! It is convenient, much easier to clean than the single basket one, and I like the look of it. It fits in the corner under an overhanging cabinet. It dies not overheat. It is programmable. We have not used the Alexa integration yet, because God forbid that the woman reads a manual! But I have used the Cosori and it’s user friendly. I didn’t use the previous one at all. We have now had it for greater than 6 months and we haven’t had a single problem with it!",5.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" October 20, 2023",Reviewed in the United States ,Connie,3.0 out of 5 stars,"I think I like this ceramic 11 in 1 air fryer oven. Ceramic ovens are better. Still learning how to use all the options & settings. Used it the1st time today just to do something simple while reading the instructions & learning about the settings. Became alarmed when reading P.3 of instruction booklet: 1800 watts! On the Amazon description it says 1500 watts. Why is it important? Because 1500 is the max for most common household wall outlets. I would NOT have ordered it if it had said 1800 on the ad description! My kitchen wall sockets are standard 15amp (1500vwatt) outlets, as in most homes. I had a safety outlet circuit protector that prevents outlet overloads & other circuit fire issues that plugs into an outlet & then the appliance plugs into it. So I plugged that in the outlet 1st & then the oven plug into that @ the moment to test this oven's wattage demand. At 350 degrees for 15 min's it did not trip the overload or over heated outlet switch. I haven't tried 400 or 450 degree settings yet to see it that increases the wattage use & trips the safety switch I'm using to test this oven for safety. Makes me very nervous that this oven could be a fire hazard for the wall wiring. So which is it, 1500 or 1800 watts? I will definitely be feeling the plug, outlet, & wall to make sure they don't heat up, don't smoke or melt, don't trip the breaker box, & don't trip my outlet safety gadget. Not certain if I'll keep the oven because of this. If 1500, then I'd keep it & still be cautious since that's the max wattage the outlets are rated for. If I knew for sure it's 1800watts, then no, I wouldn't chance a wall fire! The descepancy in wattage description for this oven is confusing, concerning, & serious. Fires are serious business! I have a feeling the 1800 is what thos oven really draws since I passed up a similar multi use oven (Ninga) because it was 1800 watts. I have a corsori 2 qt oressure cooker for 1 or 2 people & love it. Love that this oven is ceramic too. Saw that the poor reviews were for a non-ceramic oven & the ceramic oven verified customers reviews were all 5 star. I do like Corsori as a brand. The oven looks perfect & very versatile. My only concern is the wattage discrepancy. I'll definitely update this review if it trips the safety device, breaker box, or heats up @ the plug/ outlet/ or wall around the outlet.",3.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
" September 22, 2023",Reviewed in the United States ,Connie,4.0 out of 5 stars,"So far I'm mostly happy with this. It works great for making toast, for broiling, air frying, re-heating, etc. I'm not a fan of the turn-off method. There is no lettering on that button and you have to press it 3 times in a row to turn off the appliance. I think the company needs to fine-tune the controls. But I'm used to them now, so it's less of an issue (although guests have problems figuring that out). Also, it is VERY loud and kind of shakes when it's air frying, no idea if all air fryers do that! It has what looks like a stainless steel interior (rather than non-stick), so down the road I don't know if it will be easy enough to clean. And the heating rods at the top don't seem to be removable, so cleaning the ""ceiling"" might be an issue. Thus the 4-star review for cleaning and the turn-off issue. But we haven't had to clean it yet, so maybe it will be OK. Overall I do like it due to the many features, and the footprint is smaller than most combo ovens I saw, which is a big plus.",4.0 out of 5 stars,/COSORI-Countertop-Dehydrator-Accessories-CS130-AO/dp/B0895GS9NW/ref=cm_cr_arp_d_product_top?ie=UTF8,"COSORI Air Fryer Toaster Oven Combo 12 Functions Smart 30L Large Countertop Dehydrator 13"" pizza, 100 Recipes & 6 Accessories Included, Work with Alexa CS130-AO, WiFi-Black"
,,Dee,,,,,
" November 12, 2023",Reviewed in the United States ,Jeffery Lee Steading,4.0 out of 5 stars,"Replaced an older model. This one seems solid. Very simple. No clock. And if you want to see if your biscuits are burning .. Get a flashlight. No oven light.. Also, owners manual says to unplug when not in use. Really? Like that's gonna happen.",4.0 out of 5 stars,/Oster-Countertop-Toaster-Pizzas-Stainless/dp/B0977M6FJP/ref=cm_cr_arp_d_product_top?ie=UTF8,"Oster Air Fryer Oven, 10-in-1 Countertop Toaster Oven Air Fryer Combo, 10.5"" x 13"" Fits 2 Large Pizzas, Stainless Steel,Silver"
" October 28, 2023",Reviewed in the United States ,Margarita,4.0 out of 5 stars,This is not my review. Haven't had enough time to check out thoroughly. Just wanted to send Warning to prospective buyers.. INITIAL REACTION: Love most features (except no internal light). Will update actual cooking likes/dislikes soon.,4.0 out of 5 stars,/Oster-Countertop-Toaster-Pizzas-Stainless/dp/B0977M6FJP/ref=cm_cr_arp_d_product_top?ie=UTF8,"Oster Air Fryer Oven, 10-in-1 Countertop Toaster Oven Air Fryer Combo, 10.5"" x 13"" Fits 2 Large Pizzas, Stainless Steel,Silver"
" November 2, 2023",Reviewed in the United States ,Margarita,5.0 out of 5 stars,I like it. We bought it in March of 2023. We are having a problem with it. The cord is getting very hot. I want to know if I can get a new one to exchange it. I am worried that it is going to start a fire.,5.0 out of 5 stars,/Oster-Countertop-Toaster-Pizzas-Stainless/dp/B0977M6FJP/ref=cm_cr_arp_d_product_top?ie=UTF8,"Oster Air Fryer Oven, 10-in-1 Countertop Toaster Oven Air Fryer Combo, 10.5"" x 13"" Fits 2 Large Pizzas, Stainless Steel,Silver"
" October 30, 2023",Reviewed in the United States ,Cheryl,5.0 out of 5 stars,"Like the additional options available on this as opposed to slightly older model I had.. Dislike that it has to be unplugged after each use or light continuously flashes therefore there is no clock. Also does not have two regular racks, one regular and one airfryer.",5.0 out of 5 stars,/Oster-Countertop-Toaster-Pizzas-Stainless/dp/B0977M6FJP/ref=cm_cr_arp_d_product_top?ie=UTF8,"Oster Air Fryer Oven, 10-in-1 Countertop Toaster Oven Air Fryer Combo, 10.5"" x 13"" Fits 2 Large Pizzas, Stainless Steel,Silver"
" October 22, 2023",Reviewed in the United States ,Tracey L. Matlock,4.0 out of 5 stars,Since the toaster oven arrived the ‘Air Fry’ light has been blinking!! Tried numerous things to correct the issue with no luck !!!,4.0 out of 5 stars,/Oster-Countertop-Toaster-Pizzas-Stainless/dp/B0977M6FJP/ref=cm_cr_arp_d_product_top?ie=UTF8,"Oster Air Fryer Oven, 10-in-1 Countertop Toaster Oven Air Fryer Combo, 10.5"" x 13"" Fits 2 Large Pizzas, Stainless Steel,Silver"
